,time,0,1,2,3,4,5,6,7
pcs,1958-01-01 00:00:00,-1.289007245191154,-0.5091700748908264,-0.9703558572224195,-1.01323119216442,-0.5208769611168588,0.6585741898108152,-0.1700969358148708,0.9704826747623359
pcs,1959-01-01 00:00:00,-1.3503305257624632,-1.179666738446424,-0.7980576107157825,-0.5053861819116023,-1.1502151807963852,0.9755482828632142,-1.9160216689475646,-0.9156223780749912
pcs,1960-01-01 00:00:00,-1.79759625289763,0.8367195916800921,0.25928919104350545,-1.039067161813895,0.4455480560557754,1.197515013430664,-0.38908336006790256,0.7361939357424754
pcs,1961-01-01 00:00:00,-0.5575471811565585,-0.5459186263143849,-1.2891330627472768,1.2784507963237262,-1.0631193584817027,1.8663582193304542,-0.40769324314788485,0.7132737824235768
pcs,1962-01-01 00:00:00,-1.4503226341898032,1.341480603399142,0.3186611494625335,-0.2490469150910715,0.7397967824059727,-0.9857890149115751,-1.5213251710685687,2.1117865485300022
pcs,1963-01-01 00:00:00,-1.0689246501792264,-0.10902650102028731,0.3473232385198304,-0.030039452181276845,-1.9385172047866068,0.10549867423158453,0.38882617703023015,-1.0964024544229705
pcs,1964-01-01 00:00:00,-1.2978352087390517,-1.393577080246965,0.5992591140540388,-0.5193310289436366,0.004574517982427134,0.5368339443941093,2.275044836147701,0.5095653946539086
pcs,1965-01-01 00:00:00,-1.246783493878059,0.04310417510822979,0.18665780627254253,0.1830787180847751,-0.11781615699433709,-0.8283667288469542,1.607502070198553,-0.39389459601509574
pcs,1966-01-01 00:00:00,-0.7585642236071657,-1.0974597472510021,1.008702595551804,0.37738543537074043,-0.8258439775395487,0.8067441604132226,-0.011832769558337907,-0.457819873780111
pcs,1967-01-01 00:00:00,-0.43250144366780413,-0.9158608002116444,-0.01740863536891052,0.6832809288850233,-0.06270806008377691,-0.7204191085944384,-0.5725862857893977,-0.06177859657356738
pcs,1968-01-01 00:00:00,-0.8250275808135911,0.7053875867601349,-2.078985955254134,-0.7586279143905825,0.046216379017541956,-1.1654839547921605,1.0620567823380258,2.1758259030559164
