,time,0,1,2,3,4,5,6,7
pcs,1958-01-01 00:00:00,-1.3082406615870594,-0.10985324289123995,0.9895413858815345,-1.1272872184824512,0.3344543983221265,-0.15244089489015497,0.013114923072359447,-1.7662982040317092
pcs,1959-01-01 00:00:00,-1.533136710860453,0.629204530306459,1.4497454046757199,-0.27761239168403307,1.833642857779397,0.38862890662926775,1.2360794413100231,0.04215898856557819
pcs,1960-01-01 00:00:00,-1.7871852974196978,-1.5911147055719235,0.6535098178991402,-0.5676144330532502,-0.5708459999803184,0.06223283998447015,1.500030782766947,-1.1113447754699266
pcs,1961-01-01 00:00:00,-0.857468232107011,1.4895088096231457,0.3146493767977681,-0.3689468486469119,0.6577403535605522,-1.1595773591635754,1.484814980685316,0.12164408167325311
pcs,1962-01-01 00:00:00,-0.4936538186956039,-1.994840631516553,-0.9420171744747757,-0.9738173104135815,-0.5795730479015411,0.06501280781505411,-0.30769181020797004,0.7205714510586475
pcs,1963-01-01 00:00:00,-1.3215350659318092,-0.5168662173603378,-0.677129315016693,-0.07671345598267831,1.5600722308342645,0.016500866451849405,-0.4846190228281079,1.220351710069953
pcs,1964-01-01 00:00:00,-1.9221866794112676,0.19884272410902523,0.5667966032478691,0.9779321767249856,-0.33106437795548643,-1.066790778559611,-0.8230816901413072,-0.39332175748902287
pcs,1965-01-01 00:00:00,-1.25679134790874,-0.6001084038848439,-0.045689597442028364,0.5281088958271138,-0.5168840524569507,-0.9231333972849664,-1.0182880089364492,1.5755142500691297
pcs,1966-01-01 00:00:00,-1.2819436028218778,0.4392572763528226,0.23143171897392154,0.51035830247712,0.578966307623518,-0.38615764385935897,0.2835444367310337,2.112898346144366
pcs,1967-01-01 00:00:00,-0.8328233489843441,0.8235358957664574,-0.2292748258434434,0.5319128489032234,-0.12058303653671347,0.43833295695137203,-0.5239956807622588,0.4317606251198264
pcs,1968-01-01 00:00:00,0.3668550742832701,-0.9448212067020111,2.280939332649648,-1.8267209204312909,-2.5356847225546453,-2.2076965691893595,-0.7534270982104867,-0.6101733590917007
pcs,1969-01-01 00:00:00,-1.1513677080904683,-0.5168436005311139,0.6551291324612879,-0.809653684935069,1.653166835785288,0.44742692362929337,-2.1830054133237162,-0.72751972850786
pcs,1970-01-01 00:00:00,-0.696486328532889,-0.18667300527814154,-0.6648217936075738,0.5568252994648882,-0.7270887157144768,-0.9920355942153221,-0.5377384407279739,-0.6002886622266397
pcs,1971-01-01 00:00:00,-0.5322548569136002,0.5713429750454595,-3.3885323370458167,-0.044808945957690256,-1.6441490479473466,0.044949244690693994,0.930615247253453,-3.02402101102686
pcs,1972-01-01 00:00:00,-1.0808545369409497,1.467264486745568,0.412689575409805,1.2982992151700328,-1.0703831262313206,-0.10921133240504464,-1.5903963768573692,-0.1961264495944697
pcs,1973-01-01 00:00:00,-0.6204407958346118,0.8655767855047644,0.06624620087020965,-0.2600000823640078,-0.04486681869091865,-0.26008304562939516,1.0814512370415181,-0.4042001984513105
pcs,1974-01-01 00:00:00,-0.047328042309156736,1.3217897093491633,-1.306969406089643,-0.5353209887319285,0.976201706371978,0.40722264278259623,0.05786564184889187,0.7754705961604665
pcs,1975-01-01 00:00:00,-0.2927736167709887,0.524167161615686,0.36809696153277,-1.012294294560534,1.457592856546511,-0.17647903173413215,-0.5007385026275578,0.1396797395946749
pcs,1976-01-01 00:00:00,-1.4598846847507922,-0.6487869185394319,-0.5378298617258482,-1.1167104477752825,0.731663247497211,-0.4878627695826813,0.07398265885236767,1.7534340150480114
pcs,1977-01-01 00:00:00,-0.26849083942307594,-0.08754990638751205,0.17022053186268468,-1.018458886483807,-0.783327753737239,-0.049618085844334116,-1.3788862211149484,0.3842103993273329
pcs,1978-01-01 00:00:00,-0.17374826959273953,-0.8600566772502795,-0.5017074305578728,-1.033079129577989,-1.0215629896560816,-0.8215276657084825,-0.32413380735250685,-1.0062461665354565
pcs,1979-01-01 00:00:00,-0.4588033151844902,-0.6221262388512836,0.3532404080941529,1.1420154754034577,-0.6832738267069067,0.43931394935958606,0.9872069899365012,-0.3726759777874023
pcs,1980-01-01 00:00:00,0.23662544618285858,3.1075025145276096,-0.15231851011570122,-1.2264715083500342,-1.0349450791462624,3.7720788208664326,-0.1218475574146184,0.07048104897212508
pcs,1981-01-01 00:00:00,0.9009939328473184,0.8310280032213451,0.33989544114264825,-1.044531283655319,-2.0208885962828793,1.1646258849403166,0.45068285418795073,-0.23471949193741354
pcs,1982-01-01 00:00:00,-0.5326939878360777,-1.5087698037895507,0.05515925496621332,-0.7572250610696827,-0.6356040328295638,1.2271493260195796,-0.8443864260995545,0.5141669510542756
pcs,1983-01-01 00:00:00,-0.020177364465602466,-0.06996075789225362,0.5530776304942334,0.15410003685850313,0.09367571026485091,0.6955080865537947,-0.7271572112364569,0.32186962349324577
pcs,1984-01-01 00:00:00,0.21210586158922778,0.7734230532906144,0.0014734815424255606,1.4658436369590648,-0.2816187510743108,0.5008751309635094,0.5603446165450717,0.7297341098365976
pcs,1985-01-01 00:00:00,0.40150938764794425,-0.6325281767314661,-0.9585619474178851,0.387678020688264,-0.4547972841707755,1.4972881448225253,0.43264534433860424,-0.17707837028078938
pcs,1986-01-01 00:00:00,-0.016440001486760857,0.23198119007837056,0.7197778272844907,-2.161732945574283,-1.329221681627641,-0.24657583052518184,1.6401576869922392,-0.2365202913133419
pcs,1987-01-01 00:00:00,0.0013257070062813422,0.6386657427259038,1.242340663059116,-0.048954794636868096,-0.7293304696140619,1.2474995377915756,0.9450611428162883,0.6253230741342679
