,time,0,1,2,3,4,5,6,7
pcs,1958-01-01 00:00:00,-1.5183683300974786,-0.6322266221040009,-1.2614702443449008,1.789826560024645,-0.958893399549541,0.22764613959673288,-1.684180156382756,0.5210138726926216
pcs,1959-01-01 00:00:00,-1.6582889854936222,-0.8507388562963598,-1.0477221353452186,0.6598198887151144,-2.255108368397855,0.8483285992552166,-1.6805969401141065,1.7182843053935908
pcs,1960-01-01 00:00:00,-1.8667964621225226,0.7487571373017892,0.5299427105261012,1.0089607137283492,0.26966858479871236,-1.1905917063583604,-0.3831991421066931,0.5037293107534664
pcs,1961-01-01 00:00:00,-0.6542330300931316,-1.4696324913086407,-0.11535866207824894,2.1856149215557283,-2.4263483714229475,-0.8891008825528106,0.3861333429071976,1.0992598261301545
pcs,1962-01-01 00:00:00,-1.3495833647713567,1.4462842459662684,0.35748244353778763,0.4077840480262496,1.1287719538835554,-1.428444302875538,1.3031701481313611,-0.9038987326994604
pcs,1963-01-01 00:00:00,-1.0063958937149047,-0.051931528693304654,-0.2241788828856907,-1.1659342159377721,-0.6754037387669255,-0.11001313862502507,-0.7206504456398393,-1.1874288368543269
pcs,1964-01-01 00:00:00,-1.9295825412449423,-1.5602651418993145,-0.0905963251468735,2.4224723923433817,0.37456564458409014,-0.13816135933373597,-1.260495300726097,-3.2546407963059
pcs,1965-01-01 00:00:00,-0.9172174957579216,-0.1559870356418357,-0.07440139570334686,-0.712138346040409,0.4447137743417688,-0.7400112377252736,0.27510267478853273,-0.9607158573704261
pcs,1966-01-01 00:00:00,-0.7209649438047582,-0.8123495537793968,0.28077319264961953,-1.653189514545941,-0.81243616659266,-0.5810326998489148,0.5116972205800134,0.428325299629233
pcs,1967-01-01 00:00:00,-0.3564492950180564,-1.0681327961149045,0.3967664967451309,-0.7723529593480761,-0.4402121327809433,-0.2724606178950571,-0.264150321801234,0.558851586844331
pcs,1968-01-01 00:00:00,-0.2794793049027524,0.26039771792117894,-1.0770416820875555,0.8397558582099491,1.0300892063355436,-2.599335404977197,1.6098474403963645,-1.2906054444418753
pcs,1969-01-01 00:00:00,-1.1233640327086216,0.2953255307080247,-2.1270710032029037,-2.2451393154540846,-0.48913738450265487,0.29830582421874957,-0.059985181888825845,-1.1039789459159761
pcs,1970-01-01 00:00:00,-0.19915727927604276,-0.46698721673681176,1.4352850397657269,-1.1093984214671695,-0.6610290895721378,-0.47470869461297394,0.4609189593384185,-0.8271573142535198
pcs,1971-01-01 00:00:00,-0.3999220727319094,-1.0732695093272424,0.20679153441330408,2.3776407661689545,0.10453719228843994,1.0329431348398406,2.4786489706647066,0.5135532648561375
pcs,1972-01-01 00:00:00,-0.11127840362485297,-1.6756062406202556,0.4253681491844621,-0.27428328947019265,0.20720944204586522,-1.0042540139340814,0.027973474759294705,-0.01064196793548076
pcs,1973-01-01 00:00:00,-0.20018665169398894,-0.9655433703984261,0.1705389444734305,-0.3564260375147509,-1.1527428730098406,-0.31772568459752826,0.4504812411224201,1.483798020095862
pcs,1974-01-01 00:00:00,0.3433899212121384,-0.5835083139842702,-0.40191972058821135,-0.25796324064229637,-1.0118705720788905,2.3489116474730474,1.4098994365956905,-0.8344156460423748
pcs,1975-01-01 00:00:00,-0.14702453509636224,-0.6175190751367563,-1.3015794906108615,-0.9841954056956469,-0.25182047703328925,-0.5338052224719342,-0.2277895255181107,0.13036474525737934
pcs,1976-01-01 00:00:00,-1.3008260952426414,-0.23229253855386842,-1.4470424838281566,-0.07255395669736386,-0.3369058865608318,0.7875093029664653,0.33886849399555,0.19927097212957132
pcs,1977-01-01 00:00:00,-0.33332314191923057,-0.165860959674061,-1.917731999211466,0.024366355022606454,1.2862221915373335,-0.03194810118392064,1.2554713259028225,-0.1261991625359432
pcs,1978-01-01 00:00:00,-0.3284632258330426,0.6171743536885661,-0.8813946719975487,0.34524109363115374,0.20317075845720198,-0.0028124696993526194,1.439293968605209,-0.15340037459391317
pcs,1979-01-01 00:00:00,-0.7834840300164118,0.40321827691137224,0.9469024998617993,0.5811194660353969,0.651035659677737,-0.5591417726663832,-0.30143415502135035,0.6223543883048391
pcs,1980-01-01 00:00:00,1.7971787163679362,-2.8741976636717697,-1.2054296028841254,1.2252892633536858,3.8490847606379237,2.263623144735741,-1.4913392437111996,0.9789640260085657
pcs,1981-01-01 00:00:00,0.7774555868936533,-0.4344739362851393,-1.1251143910003598,0.5499611452278835,0.5162090204894242,-0.3541378810579762,1.4316960566930543,1.8509951025086406
pcs,1982-01-01 00:00:00,-1.1865033290977527,1.224752188036273,-1.6236026630735743,-0.14360895947426452,1.7756299455890958,0.9481089009525547,-0.17076186999448725,0.7277546480461053
pcs,1983-01-01 00:00:00,-0.3326302469496187,0.40325506302525194,0.05782812605183041,-1.0620959949516937,0.10233690298040866,-0.28650082604562266,0.12825207084717666,0.016903625997143037
pcs,1984-01-01 00:00:00,0.15940952851680854,-0.6938620267146952,0.6221639149492806,-0.010516522751325853,0.3234969654052991,1.0703666304737285,1.5363649459024684,0.13713044479506675
pcs,1985-01-01 00:00:00,0.030473359604992766,1.1816658168185705,0.5488776448978944,0.21197357593750638,0.22363328174020775,0.8620934623811061,0.9215911159507031,1.8171359800201385
pcs,1986-01-01 00:00:00,-0.043785130336934625,-0.1912580503984471,-0.8277714461111739,1.2691348345744675,0.6297885071622564,-1.5068677869398452,0.8982885965116879,1.4739142658655353
pcs,1987-01-01 00:00:00,-0.05056099381963807,-0.1443846474524304,0.38045040064960245,-0.4353642033101741,0.09209667923723112,-1.6122339988150254,0.7597716038614278,1.9618537992528842
