,time,0,1,2,3,4,5,6,7
pcs,1958-01-01 00:00:00,-0.923918031283901,-1.3255282893443197,0.3312218175025453,-0.5474220347784813,1.2019798797080954,-0.8901636058579527,0.11625871821677636,-0.016585725016466397
pcs,1959-01-01 00:00:00,-0.4870113400905971,-2.0327594194772054,-0.7367862046034186,-2.866866525697317,0.13388612592100957,-0.6615858688339209,-1.5044665313084027,1.9364187999749016
pcs,1960-01-01 00:00:00,-1.8170361637473325,-1.0742034707235333,0.535441248850884,1.168639739230073,0.22669033808000166,0.32396769039170115,-0.8574511538617215,1.1287114991411686
pcs,1961-01-01 00:00:00,0.03359877938522858,-0.9087231484948184,-0.3605456844516716,-1.4582951629175998,1.0975173216296839,-0.3399901186171068,-0.7626480828163519,-1.7968421040275935
pcs,1962-01-01 00:00:00,-1.3154803713902865,-0.34747645575810754,0.18895120900169557,2.1797243267812765,-1.0183226313915859,-0.13043300874819788,-0.3653827581144773,-0.8619167815259581
pcs,1963-01-01 00:00:00,-0.9203645617545546,-0.7317785600364219,-0.6349275978722738,-1.221032412783485,-0.9856473026843404,0.09889883521231126,0.593090066936271,-1.1079075313225804
pcs,1964-01-01 00:00:00,-0.14887324923675732,-1.9047581707211618,0.551856317694795,0.5257335071177374,-0.36513609551440696,-0.8480174749236955,0.31037981036894347,0.7186945060774089
pcs,1965-01-01 00:00:00,-0.4233153733488113,-0.8237116863685543,0.8684625125828694,0.3560410650079857,-0.5415404738970668,-0.2937833565043576,0.6658229880444854,-0.03061669599000568
pcs,1966-01-01 00:00:00,-0.14943617549056046,-1.5250581886710908,0.01747123996409852,-0.2090018766797643,-0.27360629947383797,-0.316321625749938,-0.049522561389973824,0.3662682438611456
pcs,1967-01-01 00:00:00,0.47554218725083125,-1.0047999154414726,-0.2872973193119162,-0.3748250015640325,-0.24876657567005622,0.1658388786643492,0.363512520591524,0.5530762711400756
pcs,1968-01-01 00:00:00,-0.39494540898878183,-0.3422786556073484,2.3377210383921967,1.648149165462361,1.0199867380869503,-0.24750778495879946,1.1429191734505166,0.43463886748087116
pcs,1969-01-01 00:00:00,-0.7209508091528098,-0.6673871005566414,1.8064868861591188,-0.6037627553112224,-0.37399354781567684,-0.05875477265052699,0.918752125623852,0.31168780101265064
pcs,1970-01-01 00:00:00,0.16631021738457946,-0.4522549378566894,-0.4904718202344336,0.7278438793754691,-0.40646841045948684,-0.767054120739223,0.8435699820306288,-0.0618563787495806
pcs,1971-01-01 00:00:00,-0.2572679471807936,0.1327066498843273,-1.5502616243143454,1.1133876381387984,3.271709026906523,0.915087503559823,-0.24757929433354162,-0.2871476247766417
pcs,1972-01-01 00:00:00,1.030796982688564,-1.4154822367316722,0.028005303873901675,0.31540995042004816,0.12942708815552217,-0.5994024423847318,0.6659601934230629,-0.003502672625557587
pcs,1973-01-01 00:00:00,0.09772742119872277,-0.745870163571871,-0.8775009718406647,-1.2065926687128459,0.39343914705996774,0.07301651784807896,-0.9613128229013161,-1.0079475118466712
pcs,1974-01-01 00:00:00,0.6725894616522725,-0.399486803529056,-0.7288050035977914,-0.8249521738995252,0.6001487268518068,0.7915956531382957,0.025424867668978196,-0.66397270782639
pcs,1975-01-01 00:00:00,0.5110993195958026,-0.7922811117272047,1.7660957279798353,-1.4151042453095184,-0.07706395982675056,0.8430945382995219,-0.5630697065194679,0.41409664215124126
pcs,1976-01-01 00:00:00,-0.9957888008765438,-1.2271871157508305,0.20325600585128964,-0.4672253960352794,0.7969144198221444,0.09138845225198586,0.3421810366625564,-1.4882331944914384
pcs,1977-01-01 00:00:00,0.20446964752257132,-0.21965825269653036,1.9906874874982146,0.14373804160764797,0.8084464911984613,0.8945387193918664,0.415457005482757,-0.4723936252811714
pcs,1978-01-01 00:00:00,-0.4882300579876259,0.17518729280622714,0.7169614004614433,-0.25657576736370785,1.6624864166780657,-0.3286739312702665,-0.2020591731768551,0.03486779037962923
pcs,1979-01-01 00:00:00,-0.6816310435568962,-0.4379646814698314,-0.3992800814091582,0.8381509317069508,-0.08479979839373049,0.27958034565967016,-0.790054721546303,0.4083400551335105
pcs,1980-01-01 00:00:00,3.242621975791968,-0.7357897636667747,-0.016843852544770405,1.2167887595995002,0.5310825502195546,0.8614413643988914,-1.1058145266867965,1.1116817720026813
pcs,1981-01-01 00:00:00,0.4940661440381376,0.561722326695408,0.9600194647326781,0.36949931330426505,1.5472870068233109,3.5177378374575845,-0.9561142415359649,-0.526143578516624
pcs,1982-01-01 00:00:00,-1.3679535924075714,-0.06333629504713982,1.1307086447184016,0.6426948510454099,0.20996895246661632,0.8666825229217741,-0.04932008681241194,0.7836419371829049
pcs,1983-01-01 00:00:00,-0.5317963268474939,0.16636122535871117,-0.08403949179944398,-0.07653857797523717,-0.7249100491419541,-0.03845554398299358,-0.34416833631764016,-0.3625733391948029
pcs,1984-01-01 00:00:00,0.2062599303453726,0.9404700667369357,-1.479063264835176,-2.697503594433517,1.537034285946588,2.6153544047738007,3.4038005213314286,0.968361640739331
pcs,1985-01-01 00:00:00,-0.6388049685882443,0.8510367975043842,-1.1517334186910055,-0.28801470057953654,0.5600639608419524,1.801108886727412,-1.9867823862962555,-0.7173633926897371
pcs,1986-01-01 00:00:00,-0.17511227088654524,-0.028215572310556995,1.243891319681148,0.21437232325149025,1.1642616618616457,0.7873247970973544,-0.860140242156147,-0.3187953074267769
pcs,1987-01-01 00:00:00,0.4109971704917085,-0.22884478085627222,0.045456070104779374,1.028231629543374,-0.5291951980456165,1.187458366740287,-1.3058489774978792,0.8909143449286809
